Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Date,Year,Month,YearMonth,review_length,word_count,vader_compound,vader_pos,vader_neg,vader_neu,textblob_polarity,textblob_subjectivity,sentiment_category,ai_category
263629,B0025UOMXE,A1FCLC6F7T7X90,Word2TheWize,4,4,5,1310947200,Yummy In My Tummy,last time i ate ramen was when i was a 16 yrs old and even then i didn't care for them much (but in a pinch was a quick meal). i bought a whole bunch of noodles for my nephew who is in college and seeing the prices these were going for i had to try them myself.  i prepared it as instructed in the packaging. only difference is i only used half of the seasonings packet. i always found seasoning packets too salty for my taste ( i also never drink the left over broth saves both calories and sodium) . i also shredded a left over jerk chicken breast from last night. i must say it was very good. the noodles went great with it. next time i will add some frozen mixed veggies as well. all in all i am quite surprised and pleased with these. i know i can have them on hand for the occasional meal when i am not feeling well enough to cook a full meal.,2011-07-18,2011,7,2011-07,849,173,0.9698,0.134,0.04,0.826,0.1298412698412698,0.4478571428571429,Positive,Taste/Flavor
498641,B000HDK0DC,A3U9OFI7P6XRNT,Bella Yoga,0,0,5,1258243200,Yummy yummy,"these lollipops really are good.  tasty and good for you.  my kids liked the flavors and the cute flavor names.  as a mother, i feel good about giving them a treat that's good for them!!  i even passed them out for halloween.",2009-11-15,2009,11,2009-11,225,42,0.9697,0.407,0.0,0.593,0.6285714285714284,0.6285714285714287,Positive,Taste/Flavor
380800,B000SARJF6,A14OJLJSK9FG06,Ron R,0,0,5,1337644800,Very Nice Tea,"this is great tea for a great price.  have made several pots don't end up with a lot of powder unlikde some of the brand names. in fact, for englich breakfast this is as good or better than just about anything else out there.",2012-05-22,2012,5,2012-05,225,44,0.9325,0.259,0.0,0.741,0.5599999999999999,0.52,Positive,Price/Value
280403,B002Y2OWOC,A1C411BTMBWX2Y,"Armaan ""Armaan""",0,0,4,1316044800,"Excellent quality, but may be a bit too strong.","with hundreds (if not thousands) of coffee brands and/or types, it's tough to choose one, especially online without tasting.  i took a shot at community coffee's whole-bean french roast.  i bought a hamilton beach coffee bean grinder, so i refuse to buy pre-ground coffee.  psychologically, doing so would negate the value that the coffee-bean grinder would provide to me.<br /><br />with that aside, 2 of the 3 bags of coffee that came in the package were shrink-wrapped, meaning that you could see the shapes of the coffee beans through the package since it was vacuum sealed.  the other package was loose, like you'd see at your typical grocery store. i'm pretty sure it didn't effect the quality of the brew, but it's just something that i noticed.<br /><br />moving on to the bottom line here: the coffee tastes good, but might be too strong for some.  i'm used to good 'ole mcdonald's coffee, which to me, is decent.  i like peet's and various sumatra blends from coffee bean and starbucks, but herein lies the issue with choosing coffee: how do you know how strong a particular coffee is going to be?  a solid solution would be to rate the coffee on a scale of 1-10, 1 being weak and 10 being super-strong.  in using this guideline, i'd rate this coffee a 10 in terms of strength.  it's great early in the morning when you need a quick jolt of caffeine, but not-so-good in the afternoon or evening.<br /><br />anyhow, this was worth a shot...i plan on ordering more community coffee, just a weaker blend.",2011-09-15,2011,9,2011-09,1511,264,0.982,0.145,0.053,0.802,0.1767717236467236,0.5003383190883192,Positive,Shipping/Delivery
259873,B004K07LQM,A2CWSYU3ZQL8JJ,Ruth,0,0,4,1349049600,Why are the prices so high? I have bought it at 1.99 in store?,i like the juice but fine i can no longer afford it as i have bought it for $1.99 in market but can no longer find it?  on line it is much more expensive?ruthpowell  were can i find it in a store  i live in north new jersey 07078,2012-10-01,2012,10,2012-10,229,49,-0.4606,0.072,0.109,0.82,0.2973484848484848,0.4886363636363636,Negative,Price/Value
238877,B000XAMNPC,A6YIRBOI13F1K,Nora,0,0,2,1284249600,Worked fine but only shortly,"my dog had an increased interest in his food for a very short time after using this product, then he got tired of it like he does everything. so the search continues...",2010-09-12,2010,9,2010-09,168,32,0.5719,0.197,0.075,0.727,-0.2,0.5449999999999999,Positive,Other
268188,B000QV0M1A,AZ3KW35E2BSVV,B,2,2,4,1271721600,Impressed with the taste,"i just ate my first bar, and was thinking to reorder.  but i'm concerned that the omega balance is unhealthy.  omega-6 is 1200mg, in one bar, and omega-3 is only a third of that... at 410mg.  (omega-6 starts inflammation, and omega-3 stops inflammation.)  other than that, this bar is delicious, and is more than 91 percent organic, with all ingredients coming from california.  this bar is preferable over an afternoon bag of chips from the snack machine.",2010-04-20,2010,4,2010-04,456,77,-0.1154,0.059,0.076,0.865,0.175,0.5583333333333333,Negative,Taste/Flavor
170530,B003G2UPS6,A1XAPRM0OO15SO,"LISA LOU ""LISA MARIE""",1,1,5,1312329600,SUPER YUMMY!,"we fell in love with popcornopolis when we first tried it at a blockbuster store... however the price<br />was pretty steep for the small cone that you got... so i looked it up on amazon and lo and behold here<br />it be!  this popcorn is unreal... if you like pecans and caramel popcorn you will love this. i still<br />have a hard time figuring out how they make it so good but whatever they are doing they are doing it<br />right!  it is fresh and crunchy - perfect for a late night snack and a cuppa decaf coffee, feels like<br />you are eating something super sinful yet it isn't too bad for ya.<br />can't beat the price either! i sent this to my mother in law as her mothers day gift and she was super<br />thrilled - she actually hinted to us that she wanted this because we had sent them a 5 pack sampler and<br />this one was her favorite.<br />she said she hid them where noone else can find them.<br />hope this review helps.... i am also in hopes that the chocoloate zebra will be available on amazon too...<br />that one is amazing as well  :0)<br />ps: the cheese one is softer and kind of stale even though the flavor is something to write home about -<br />don't get it unless you don't mind it stale-ish. also the husks can get annoying in the cheese kind.",2011-08-03,2011,8,2011-08,1274,238,0.9944,0.22,0.039,0.741,0.1646929824561403,0.637280701754386,Positive,Shipping/Delivery
377969,B002GJ9JY6,AEJHY15OTEBDS,Kelly C.,0,0,5,1328054400,Healthy substitute for peanut butter,"i just got my pb2 in the mail today, and i was very curious as to how it would taste. i was pleasantly surprised! no, it does not taste as good as peanut butter, but considering it has 85% less fat, it is pretty darn good! i'm on weight watchers and i'm always trying to find substitutions to stick to my points. 2 tbsp of pb2 is equal to 1 weight watcher's points plus point. 2 tbsp of full fat peanut butter is 5 points. however, 2 tbsp of pb2 does not equal 2 tbsp of peanut paste, so you have to keep that in mind. it would probably take about 3 tbsp of pb2 to get 2 full tbsp of paste. anyways, i added 2 tbsp of pb2 to a jell-o pudding cup (the sugar free), and it was delicious! it tasted like a reese's cup. i was able to add some protein and flavor to my dessert, and the entire thing was 3 points. pb2 does have a bit of a gritty consistency like protein powder, but it didn't bother me. i'm not sure i would eat this off of the spoon, but i will definitely use it in pb&j sandwiches, shakes and other recipes for peanut butter flavor.  i read somewhere that mixing it with greek yogurt is very good as a protein-packed fruit dip.",2012-02-01,2012,2,2012-02,1140,228,0.9895,0.157,0.016,0.827,0.2394166666666667,0.6055277777777778,Positive,Taste/Flavor
39684,B005GIF5VU,A22CW0ZHY3NJH8,Noname,0,0,4,1278720000,"Cat likes it, but doesn't help tartar","my cat gets one whiskas temptation treat whenever i do her nails. she's always been very compliant, but the treats have made her jello in my arms. not so sure about the soft filling, because she swallows them whole. ditto for tartar control. it doesn't do much for that . . . maybe would be different if my cat would chew them.",2010-07-10,2010,7,2010-07,327,62,-0.3314,0.028,0.049,0.922,0.1999999999999999,0.4564814814814815,Negative,Other
52808,B0005ZXPY8,A23UHCZCUSGHUD,Eva Robinson,2,3,5,1264723200,Not free shipping but great product!,"there are tons of environmentally and family friendly ways to use baking soda. we mainly use it for baking and cleaning purposes.<br /><br />this is not a bad deal, however, you should be aware that compared to purchasing it in the grocery store for about $1.40/lb, this actually costs more like $2/lb here on amazon. however, if you compare a couple extra dollars (which i am sure pays for their ""free"" shipping to bring it right to your doorstep) to the cost of driving to the store and back, it's not that big a deal. great product, good price. i'd recommend! :)",2010-01-29,2010,1,2010-01,565,102,0.9797,0.239,0.0,0.761,0.3334920634920635,0.474973544973545,Positive,Shipping/Delivery
45718,B0041NYV8E,A343C98QJO0JBE,"Editor of Lillian's Diaries ""Sheryl Jones""",1,1,2,1333065600,Not My Cup of Tea,"it is a raw, cold day in michigan today, the perfect time to try the gold kili all natural instant ginger & lemon beverage beverage. my first concern was that the directions are in ml instead of oz...so there had to be a math lesson before i could make the drink. that accomplished the steamy drink smelled so delicious. i was sure it would taste as good as it smelled and never even thought about adding a sweetner. the first sip was awful....it didn't taste at all lemony like it smelled. i can't identify the taste but do know my mouth and throat felt an unpleasant,almost stinging sensation. so, i added some sugar. the second and third sip were slightly better, but the stinging sensation was still there and the aftertaste did not go away quickly. the rest of the drink went down the sink drain....it was definitely not my cup of ""tea"".",2012-03-30,2012,3,2012-03,842,153,0.9533,0.128,0.0,0.872,0.2262946204122674,0.5278029160382103,Positive,Taste/Flavor
543609,B006MONQMC,A3LOGP4VA9DX46,Prism,0,0,4,1335225600,Tasty,this liquid vitamin is pretty tasty. i thought it made my water taste like watered down crystal light. my kids also liked that it made their water turn pink and gave it a faint sweet taste.  it's not overwhelming in sweetness or vitamin in taste. i could not detect the vitamins at all. the only downside is that it requires refrigeration after opening.,2012-04-24,2012,4,2012-04,353,63,0.8826,0.211,0.061,0.728,0.0660493827160493,0.7487654320987654,Positive,Taste/Flavor
42911,B002NHYQAS,A3I9MCGO36KZ7V,"Shawn Kovacich ""Author and Creator of numerou...",0,1,1,1300320000,Give Me A Hershey Bar Any Day of the Week!,"i admit that i am not a big dark chocolate fan. i first noticed that the chocolate does not have that sharp bitter taste that most dark chocolate has. then again, it doesn't really have any taste. by the time i was done eating the chocolate bar, i kind of felt like i ate some wax. from there it did not agree with my system. it might be organic and dark chocolate, but give me a hershey's bar any day.<br /><br />shawn kovacich<br />author of the achieving kicking excellence book and dvd series.",2011-03-17,2011,3,2011-03,497,93,0.7903,0.104,0.034,0.862,0.0875,0.4483333333333333,Positive,Shipping/Delivery
437594,B0016G1EZM,A21OFO5SB43TAA,"Twins Rock ""Twins Rock""",0,0,5,1310860800,A good buy.,"i was subscribing this for more a convenience reason besides i like earl gray flavor and didn't run out of the stuff.  if you drink earl gray regulary and want to have some available, this would be a good choice.",2011-07-17,2011,7,2011-07,212,40,0.6908,0.153,0.0,0.847,0.5333333333333333,0.5,Positive,Taste/Flavor
203732,B002FYJTL0,A2FV5YQV866PVF,A. C. Chitwood,0,0,4,1308787200,Excellent Beef Stock,"this is a very flavorful beef stock. it is usda certified organic, which is nice. it can be a little more expensive than other beef broths in the same format. i have found that it is much lower in sodium than those others though, at least the ones carried at my local grocery stores.<br /><br />if you are concerned about msg sensitivity, you should be aware of all of the possible names on labeling, and read labeling very carefully. the wikipedia page has a list of allowed usda names for msg. since my family isn't msg sensitive this isn't a concern for us.<br /><br />i recommend this broth, assuming you are not sensitive to msg.",2011-06-23,2011,6,2011-06,634,115,0.5984,0.059,0.018,0.923,0.0371666666666666,0.5433333333333333,Positive,Taste/Flavor
